fold,image_path,true_label,predicted_label,correct
1,action_crops_kfold/images/000682_2.jpg,2,2,1
1,action_crops_kfold/images/000331_2.jpg,0,0,1
1,action_crops_kfold/images/000004_1.jpg,0,0,1
1,action_crops_kfold/images/000517_2.jpg,3,3,1
1,action_crops_kfold/images/000167_1.jpg,0,0,1
1,action_crops_kfold/images/001023_0.jpg,1,1,1
1,action_crops_kfold/images/000055_4.jpg,0,0,1
1,action_crops_kfold/images/000147_2.jpg,0,0,1
1,action_crops_kfold/images/000974_4.jpg,0,0,1
1,action_crops_kfold/images/001136_1.jpg,1,1,1
1,action_crops_kfold/images/000191_2.jpg,1,1,1
1,action_crops_kfold/images/000777_2.jpg,0,0,1
1,action_crops_kfold/images/000362_0.jpg,0,0,1
1,action_crops_kfold/images/000619_4.jpg,2,2,1
1,action_crops_kfold/images/000019_3.jpg,0,0,1
1,action_crops_kfold/images/000031_3.jpg,3,1,0
1,action_crops_kfold/images/000306_0.jpg,0,0,1
1,action_crops_kfold/images/000363_1.jpg,0,0,1
1,action_crops_kfold/images/000941_0.jpg,1,1,1
1,action_crops_kfold/images/000084_1.jpg,1,1,1
1,action_crops_kfold/images/000477_0.jpg,0,0,1
1,action_crops_kfold/images/000083_0.jpg,0,1,0
1,action_crops_kfold/images/000377_0.jpg,0,0,1
1,action_crops_kfold/images/000226_0.jpg,2,2,1
1,action_crops_kfold/images/000661_0.jpg,2,2,1
1,action_crops_kfold/images/000118_5.jpg,3,3,1
1,action_crops_kfold/images/000407_1.jpg,0,0,1
1,action_crops_kfold/images/000441_2.jpg,0,0,1
1,action_crops_kfold/images/000114_3.jpg,0,0,1
1,action_crops_kfold/images/000336_3.jpg,0,0,1
1,action_crops_kfold/images/000553_2.jpg,0,0,1
1,action_crops_kfold/images/000479_1.jpg,0,0,1
1,action_crops_kfold/images/001022_3.jpg,0,0,1
1,action_crops_kfold/images/000547_3.jpg,3,3,1
1,action_crops_kfold/images/000465_4.jpg,3,3,1
1,action_crops_kfold/images/000772_4.jpg,2,2,1
1,action_crops_kfold/images/000308_0.jpg,0,0,1
1,action_crops_kfold/images/000481_1.jpg,0,0,1
1,action_crops_kfold/images/000901_1.jpg,1,1,1
1,action_crops_kfold/images/000106_1.jpg,3,3,1
1,action_crops_kfold/images/000406_1.jpg,0,0,1
1,action_crops_kfold/images/000869_0.jpg,2,2,1
1,action_crops_kfold/images/000858_1.jpg,2,2,1
1,action_crops_kfold/images/000479_2.jpg,0,0,1
1,action_crops_kfold/images/000772_2.jpg,1,1,1
1,action_crops_kfold/images/001090_3.jpg,0,0,1
1,action_crops_kfold/images/000982_0.jpg,1,1,1
1,action_crops_kfold/images/000048_1.jpg,0,0,1
1,action_crops_kfold/images/000937_1.jpg,1,1,1
1,action_crops_kfold/images/000527_1.jpg,0,0,1
1,action_crops_kfold/images/000533_0.jpg,3,3,1
1,action_crops_kfold/images/000411_4.jpg,0,0,1
1,action_crops_kfold/images/000305_2.jpg,0,0,1
1,action_crops_kfold/images/000363_3.jpg,0,0,1
1,action_crops_kfold/images/000169_2.jpg,2,2,1
1,action_crops_kfold/images/000624_0.jpg,1,1,1
1,action_crops_kfold/images/001026_2.jpg,0,0,1
1,action_crops_kfold/images/000525_1.jpg,0,0,1
1,action_crops_kfold/images/000719_4.jpg,2,2,1
1,action_crops_kfold/images/001126_1.jpg,0,0,1
1,action_crops_kfold/images/000836_2.jpg,0,0,1
1,action_crops_kfold/images/001126_0.jpg,1,1,1
1,action_crops_kfold/images/000382_0.jpg,3,0,0
1,action_crops_kfold/images/001090_0.jpg,1,1,1
1,action_crops_kfold/images/000524_3.jpg,0,0,1
1,action_crops_kfold/images/000785_4.jpg,0,0,1
1,action_crops_kfold/images/000551_0.jpg,0,0,1
1,action_crops_kfold/images/000792_0.jpg,1,1,1
1,action_crops_kfold/images/000411_3.jpg,0,0,1
1,action_crops_kfold/images/000790_0.jpg,2,2,1
1,action_crops_kfold/images/000101_4.jpg,0,0,1
1,action_crops_kfold/images/001097_0.jpg,0,0,1
1,action_crops_kfold/images/000615_0.jpg,0,0,1
1,action_crops_kfold/images/000092_3.jpg,0,0,1
1,action_crops_kfold/images/000634_0.jpg,2,2,1
1,action_crops_kfold/images/000866_3.jpg,0,0,1
1,action_crops_kfold/images/000687_0.jpg,0,0,1
1,action_crops_kfold/images/000123_3.jpg,0,0,1
1,action_crops_kfold/images/000357_0.jpg,0,0,1
1,action_crops_kfold/images/000353_0.jpg,0,0,1
1,action_crops_kfold/images/000903_0.jpg,1,1,1
1,action_crops_kfold/images/000445_1.jpg,0,0,1
1,action_crops_kfold/images/001024_0.jpg,1,1,1
1,action_crops_kfold/images/000343_2.jpg,0,0,1
1,action_crops_kfold/images/000434_1.jpg,0,0,1
1,action_crops_kfold/images/000099_2.jpg,0,0,1
1,action_crops_kfold/images/000855_2.jpg,0,0,1
1,action_crops_kfold/images/000704_3.jpg,2,2,1
1,action_crops_kfold/images/000774_1.jpg,1,1,1
1,action_crops_kfold/images/000324_1.jpg,0,0,1
1,action_crops_kfold/images/001022_1.jpg,0,0,1
1,action_crops_kfold/images/000360_0.jpg,0,0,1
1,action_crops_kfold/images/000956_1.jpg,1,1,1
1,action_crops_kfold/images/000281_0.jpg,2,2,1
1,action_crops_kfold/images/000974_2.jpg,0,0,1
1,action_crops_kfold/images/000371_2.jpg,3,3,1
1,action_crops_kfold/images/000695_0.jpg,1,1,1
1,action_crops_kfold/images/000712_2.jpg,0,0,1
1,action_crops_kfold/images/000933_1.jpg,0,0,1
1,action_crops_kfold/images/000769_3.jpg,2,2,1
1,action_crops_kfold/images/000248_1.jpg,1,1,1
1,action_crops_kfold/images/000090_2.jpg,0,0,1
1,action_crops_kfold/images/000176_2.jpg,1,1,1
1,action_crops_kfold/images/000661_2.jpg,1,1,1
1,action_crops_kfold/images/000984_1.jpg,1,1,1
1,action_crops_kfold/images/000996_1.jpg,0,0,1
1,action_crops_kfold/images/000193_0.jpg,1,1,1
1,action_crops_kfold/images/000364_4.jpg,1,1,1
1,action_crops_kfold/images/000242_4.jpg,0,1,0
1,action_crops_kfold/images/000697_1.jpg,0,0,1
1,action_crops_kfold/images/000788_2.jpg,1,1,1
1,action_crops_kfold/images/000942_3.jpg,0,0,1
1,action_crops_kfold/images/001050_2.jpg,1,1,1
1,action_crops_kfold/images/000197_2.jpg,0,0,1
1,action_crops_kfold/images/000534_2.jpg,0,0,1
1,action_crops_kfold/images/000032_2.jpg,0,3,0
1,action_crops_kfold/images/000500_2.jpg,3,3,1
1,action_crops_kfold/images/000526_0.jpg,3,3,1
1,action_crops_kfold/images/000487_0.jpg,0,0,1
1,action_crops_kfold/images/000921_2.jpg,0,0,1
1,action_crops_kfold/images/000241_0.jpg,1,1,1
1,action_crops_kfold/images/000068_1.jpg,0,0,1
1,action_crops_kfold/images/000943_2.jpg,0,0,1
1,action_crops_kfold/images/000759_0.jpg,1,1,1
1,action_crops_kfold/images/001051_1.jpg,1,1,1
1,action_crops_kfold/images/000393_2.jpg,0,0,1
1,action_crops_kfold/images/001034_4.jpg,0,0,1
1,action_crops_kfold/images/000920_4.jpg,1,1,1
1,action_crops_kfold/images/000232_3.jpg,0,0,1
1,action_crops_kfold/images/000536_3.jpg,0,0,1
1,action_crops_kfold/images/000511_2.jpg,3,3,1
1,action_crops_kfold/images/000936_1.jpg,1,1,1
1,action_crops_kfold/images/001107_2.jpg,0,0,1
1,action_crops_kfold/images/000110_3.jpg,0,0,1
1,action_crops_kfold/images/001105_0.jpg,0,0,1
1,action_crops_kfold/images/001055_0.jpg,1,1,1
1,action_crops_kfold/images/000477_1.jpg,0,0,1
1,action_crops_kfold/images/000451_1.jpg,0,0,1
1,action_crops_kfold/images/000383_2.jpg,3,3,1
1,action_crops_kfold/images/000342_1.jpg,0,0,1
1,action_crops_kfold/images/000019_2.jpg,3,3,1
1,action_crops_kfold/images/000049_1.jpg,1,1,1
1,action_crops_kfold/images/000448_0.jpg,3,3,1
1,action_crops_kfold/images/000100_5.jpg,0,0,1
1,action_crops_kfold/images/000863_1.jpg,0,0,1
1,action_crops_kfold/images/000980_0.jpg,0,0,1
1,action_crops_kfold/images/001111_1.jpg,1,1,1
1,action_crops_kfold/images/000018_4.jpg,1,1,1
1,action_crops_kfold/images/000054_3.jpg,0,0,1
1,action_crops_kfold/images/001037_2.jpg,1,1,1
1,action_crops_kfold/images/000126_1.jpg,3,3,1
1,action_crops_kfold/images/000877_1.jpg,1,1,1
1,action_crops_kfold/images/000415_0.jpg,3,3,1
1,action_crops_kfold/images/000211_2.jpg,3,3,1
1,action_crops_kfold/images/000565_0.jpg,3,3,1
1,action_crops_kfold/images/000575_1.jpg,0,0,1
1,action_crops_kfold/images/000177_3.jpg,1,1,1
1,action_crops_kfold/images/000245_5.jpg,0,0,1
1,action_crops_kfold/images/000730_1.jpg,0,0,1
1,action_crops_kfold/images/000732_3.jpg,1,1,1
1,action_crops_kfold/images/000795_0.jpg,2,2,1
1,action_crops_kfold/images/000715_1.jpg,2,2,1
1,action_crops_kfold/images/000013_1.jpg,0,0,1
1,action_crops_kfold/images/000003_0.jpg,3,0,0
1,action_crops_kfold/images/001079_2.jpg,0,0,1
1,action_crops_kfold/images/000598_1.jpg,0,0,1
1,action_crops_kfold/images/000628_1.jpg,1,1,1
1,action_crops_kfold/images/000478_0.jpg,3,3,1
1,action_crops_kfold/images/000365_0.jpg,0,0,1
1,action_crops_kfold/images/000088_1.jpg,0,0,1
1,action_crops_kfold/images/001094_0.jpg,1,1,1
1,action_crops_kfold/images/000916_2.jpg,0,0,1
1,action_crops_kfold/images/000063_4.jpg,0,0,1
1,action_crops_kfold/images/000249_1.jpg,0,1,0
1,action_crops_kfold/images/000727_0.jpg,2,2,1
1,action_crops_kfold/images/000176_1.jpg,0,1,0
1,action_crops_kfold/images/000177_0.jpg,0,0,1
1,action_crops_kfold/images/000576_2.jpg,3,3,1
1,action_crops_kfold/images/000179_1.jpg,1,1,1
1,action_crops_kfold/images/000175_3.jpg,1,1,1
1,action_crops_kfold/images/000913_1.jpg,1,1,1
1,action_crops_kfold/images/000808_1.jpg,1,1,1
1,action_crops_kfold/images/000088_4.jpg,0,0,1
1,action_crops_kfold/images/000630_0.jpg,2,2,1
1,action_crops_kfold/images/000130_1.jpg,0,0,1
1,action_crops_kfold/images/000354_0.jpg,3,3,1
1,action_crops_kfold/images/000218_0.jpg,0,0,1
1,action_crops_kfold/images/000035_3.jpg,0,0,1
1,action_crops_kfold/images/000032_1.jpg,0,0,1
1,action_crops_kfold/images/000251_1.jpg,0,0,1
1,action_crops_kfold/images/001135_2.jpg,0,0,1
1,action_crops_kfold/images/000492_1.jpg,0,0,1
1,action_crops_kfold/images/001057_3.jpg,0,0,1
1,action_crops_kfold/images/000625_2.jpg,0,0,1
1,action_crops_kfold/images/001095_3.jpg,0,0,1
1,action_crops_kfold/images/000357_3.jpg,3,0,0
1,action_crops_kfold/images/000803_4.jpg,2,2,1
1,action_crops_kfold/images/000930_1.jpg,1,1,1
1,action_crops_kfold/images/000979_0.jpg,1,1,1
1,action_crops_kfold/images/000738_4.jpg,2,2,1
1,action_crops_kfold/images/000012_4.jpg,0,0,1
1,action_crops_kfold/images/000386_0.jpg,1,1,1
1,action_crops_kfold/images/000212_1.jpg,0,0,1
1,action_crops_kfold/images/000265_2.jpg,0,0,1
1,action_crops_kfold/images/000573_1.jpg,0,0,1
1,action_crops_kfold/images/000948_0.jpg,1,1,1
1,action_crops_kfold/images/000367_1.jpg,0,0,1
1,action_crops_kfold/images/000192_3.jpg,1,1,1
1,action_crops_kfold/images/000237_1.jpg,3,0,0
1,action_crops_kfold/images/000063_2.jpg,0,0,1
1,action_crops_kfold/images/000896_1.jpg,1,1,1
1,action_crops_kfold/images/000636_3.jpg,2,2,1
1,action_crops_kfold/images/000205_0.jpg,1,1,1
1,action_crops_kfold/images/000654_1.jpg,2,2,1
1,action_crops_kfold/images/000561_1.jpg,3,3,1
1,action_crops_kfold/images/000456_1.jpg,0,0,1
1,action_crops_kfold/images/000845_1.jpg,2,2,1
1,action_crops_kfold/images/000508_4.jpg,0,0,1
1,action_crops_kfold/images/000056_1.jpg,0,0,1
1,action_crops_kfold/images/000203_2.jpg,1,1,1
1,action_crops_kfold/images/000850_1.jpg,2,2,1
1,action_crops_kfold/images/000973_2.jpg,0,0,1
1,action_crops_kfold/images/000080_2.jpg,3,3,1
1,action_crops_kfold/images/000497_2.jpg,0,0,1
1,action_crops_kfold/images/000910_2.jpg,0,0,1
1,action_crops_kfold/images/000353_3.jpg,1,1,1
1,action_crops_kfold/images/000517_4.jpg,0,0,1
1,action_crops_kfold/images/000405_3.jpg,0,0,1
1,action_crops_kfold/images/000256_2.jpg,0,0,1
1,action_crops_kfold/images/000032_4.jpg,0,3,0
1,action_crops_kfold/images/000663_2.jpg,1,1,1
1,action_crops_kfold/images/000267_0.jpg,0,0,1
1,action_crops_kfold/images/000039_2.jpg,0,0,1
1,action_crops_kfold/images/000894_4.jpg,1,1,1
1,action_crops_kfold/images/000973_0.jpg,1,1,1
1,action_crops_kfold/images/000457_1.jpg,0,0,1
1,action_crops_kfold/images/000572_1.jpg,0,0,1
1,action_crops_kfold/images/000040_5.jpg,0,0,1
1,action_crops_kfold/images/000281_2.jpg,2,2,1
1,action_crops_kfold/images/000627_2.jpg,1,1,1
1,action_crops_kfold/images/001028_1.jpg,1,1,1
1,action_crops_kfold/images/000248_0.jpg,0,0,1
1,action_crops_kfold/images/000217_3.jpg,0,0,1
1,action_crops_kfold/images/000645_0.jpg,2,2,1
1,action_crops_kfold/images/000611_0.jpg,2,2,1
1,action_crops_kfold/images/000175_2.jpg,1,1,1
1,action_crops_kfold/images/000539_3.jpg,0,0,1
1,action_crops_kfold/images/000769_1.jpg,0,0,1
1,action_crops_kfold/images/000416_3.jpg,3,3,1
1,action_crops_kfold/images/000545_2.jpg,0,0,1
1,action_crops_kfold/images/000477_2.jpg,3,3,1
1,action_crops_kfold/images/000105_2.jpg,0,0,1
1,action_crops_kfold/images/000106_0.jpg,0,0,1
1,action_crops_kfold/images/000676_2.jpg,2,2,1
1,action_crops_kfold/images/000511_5.jpg,0,0,1
1,action_crops_kfold/images/000619_2.jpg,2,2,1
1,action_crops_kfold/images/001018_2.jpg,1,1,1
1,action_crops_kfold/images/000975_3.jpg,0,0,1
1,action_crops_kfold/images/000410_2.jpg,3,3,1
1,action_crops_kfold/images/000311_2.jpg,3,3,1
1,action_crops_kfold/images/000389_2.jpg,0,0,1
1,action_crops_kfold/images/000142_0.jpg,0,0,1
1,action_crops_kfold/images/001115_4.jpg,1,1,1
1,action_crops_kfold/images/000057_0.jpg,0,0,1
1,action_crops_kfold/images/000349_0.jpg,3,3,1
1,action_crops_kfold/images/000447_4.jpg,0,3,0
1,action_crops_kfold/images/000169_3.jpg,0,0,1
1,action_crops_kfold/images/000969_0.jpg,0,0,1
1,action_crops_kfold/images/000008_3.jpg,0,0,1
1,action_crops_kfold/images/000270_1.jpg,0,0,1
1,action_crops_kfold/images/001110_2.jpg,1,1,1
1,action_crops_kfold/images/001018_3.jpg,1,1,1
1,action_crops_kfold/images/000156_1.jpg,1,1,1
1,action_crops_kfold/images/000655_0.jpg,2,2,1
1,action_crops_kfold/images/001138_4.jpg,1,1,1
1,action_crops_kfold/images/000111_0.jpg,3,3,1
1,action_crops_kfold/images/000919_0.jpg,1,1,1
1,action_crops_kfold/images/000120_1.jpg,3,3,1
1,action_crops_kfold/images/001078_2.jpg,0,0,1
1,action_crops_kfold/images/000700_2.jpg,1,1,1
1,action_crops_kfold/images/000151_2.jpg,0,0,1
1,action_crops_kfold/images/000325_3.jpg,0,0,1
1,action_crops_kfold/images/000067_1.jpg,0,0,1
1,action_crops_kfold/images/001116_0.jpg,1,1,1
1,action_crops_kfold/images/000047_0.jpg,3,3,1
1,action_crops_kfold/images/000377_2.jpg,1,1,1
1,action_crops_kfold/images/000595_1.jpg,0,0,1
1,action_crops_kfold/images/000627_0.jpg,2,2,1
1,action_crops_kfold/images/000785_3.jpg,0,0,1
1,action_crops_kfold/images/000910_3.jpg,1,1,1
1,action_crops_kfold/images/000188_3.jpg,1,1,1
1,action_crops_kfold/images/000824_0.jpg,2,2,1
1,action_crops_kfold/images/000087_0.jpg,0,0,1
1,action_crops_kfold/images/000582_0.jpg,0,0,1
1,action_crops_kfold/images/000907_1.jpg,1,1,1
1,action_crops_kfold/images/000545_1.jpg,0,0,1
1,action_crops_kfold/images/000159_3.jpg,0,1,0
1,action_crops_kfold/images/000009_3.jpg,0,0,1
1,action_crops_kfold/images/000681_1.jpg,2,2,1
1,action_crops_kfold/images/000118_4.jpg,3,3,1
1,action_crops_kfold/images/000210_2.jpg,3,3,1
1,action_crops_kfold/images/000441_4.jpg,0,0,1
1,action_crops_kfold/images/000157_0.jpg,3,3,1
1,action_crops_kfold/images/000618_3.jpg,2,2,1
1,action_crops_kfold/images/000095_1.jpg,3,3,1
1,action_crops_kfold/images/000125_1.jpg,0,0,1
1,action_crops_kfold/images/000596_1.jpg,2,2,1
1,action_crops_kfold/images/000516_1.jpg,0,0,1
1,action_crops_kfold/images/000590_0.jpg,0,0,1
1,action_crops_kfold/images/000437_2.jpg,0,0,1
1,action_crops_kfold/images/001039_1.jpg,1,1,1
1,action_crops_kfold/images/000401_2.jpg,0,0,1
1,action_crops_kfold/images/000810_1.jpg,2,2,1
1,action_crops_kfold/images/000209_1.jpg,0,0,1
1,action_crops_kfold/images/001012_0.jpg,1,1,1
1,action_crops_kfold/images/000158_4.jpg,0,0,1
1,action_crops_kfold/images/000762_2.jpg,0,0,1
1,action_crops_kfold/images/000457_2.jpg,0,0,1
1,action_crops_kfold/images/000526_2.jpg,0,0,1
1,action_crops_kfold/images/001107_4.jpg,0,0,1
1,action_crops_kfold/images/000006_2.jpg,0,0,1
1,action_crops_kfold/images/000941_4.jpg,0,0,1
1,action_crops_kfold/images/000603_0.jpg,2,2,1
1,action_crops_kfold/images/001098_2.jpg,1,1,1
1,action_crops_kfold/images/000531_3.jpg,0,0,1
1,action_crops_kfold/images/000185_1.jpg,0,0,1
1,action_crops_kfold/images/000734_0.jpg,1,1,1
1,action_crops_kfold/images/000551_2.jpg,3,3,1
1,action_crops_kfold/images/000193_3.jpg,1,1,1
1,action_crops_kfold/images/000520_0.jpg,0,0,1
1,action_crops_kfold/images/000688_0.jpg,2,2,1
1,action_crops_kfold/images/000573_2.jpg,0,0,1
1,action_crops_kfold/images/000619_1.jpg,0,0,1
1,action_crops_kfold/images/000755_4.jpg,2,2,1
1,action_crops_kfold/images/000319_2.jpg,3,3,1
1,action_crops_kfold/images/000044_3.jpg,3,0,0
1,action_crops_kfold/images/000031_4.jpg,3,0,0
1,action_crops_kfold/images/000316_1.jpg,0,0,1
1,action_crops_kfold/images/000483_1.jpg,0,0,1
1,action_crops_kfold/images/000594_1.jpg,0,0,1
1,action_crops_kfold/images/000130_2.jpg,0,0,1
1,action_crops_kfold/images/000624_4.jpg,2,2,1
1,action_crops_kfold/images/000318_2.jpg,3,3,1
1,action_crops_kfold/images/000846_2.jpg,0,0,1
1,action_crops_kfold/images/001089_0.jpg,1,1,1
1,action_crops_kfold/images/000320_1.jpg,0,0,1
1,action_crops_kfold/images/000708_0.jpg,2,2,1
1,action_crops_kfold/images/001111_0.jpg,0,0,1
1,action_crops_kfold/images/000259_2.jpg,0,1,0
1,action_crops_kfold/images/001119_0.jpg,1,1,1
1,action_crops_kfold/images/000847_0.jpg,2,2,1
1,action_crops_kfold/images/000328_3.jpg,0,0,1
1,action_crops_kfold/images/000714_0.jpg,2,2,1
1,action_crops_kfold/images/000941_1.jpg,0,0,1
1,action_crops_kfold/images/000191_4.jpg,1,1,1
1,action_crops_kfold/images/000850_2.jpg,1,1,1
1,action_crops_kfold/images/000573_3.jpg,0,0,1
1,action_crops_kfold/images/000110_0.jpg,3,3,1
1,action_crops_kfold/images/000703_0.jpg,0,0,1
1,action_crops_kfold/images/000107_4.jpg,0,0,1
1,action_crops_kfold/images/000936_3.jpg,1,1,1
1,action_crops_kfold/images/000329_0.jpg,0,0,1
1,action_crops_kfold/images/000418_1.jpg,0,0,1
1,action_crops_kfold/images/000354_1.jpg,0,0,1
1,action_crops_kfold/images/000112_2.jpg,0,0,1
1,action_crops_kfold/images/000663_1.jpg,0,0,1
1,action_crops_kfold/images/001035_1.jpg,1,1,1
1,action_crops_kfold/images/000885_1.jpg,1,1,1
1,action_crops_kfold/images/000910_0.jpg,0,0,1
1,action_crops_kfold/images/000124_5.jpg,0,0,1
1,action_crops_kfold/images/000266_2.jpg,0,0,1
1,action_crops_kfold/images/000902_0.jpg,1,1,1
1,action_crops_kfold/images/000728_1.jpg,0,0,1
1,action_crops_kfold/images/001115_2.jpg,0,0,1
1,action_crops_kfold/images/000976_1.jpg,1,1,1
1,action_crops_kfold/images/000221_2.jpg,0,0,1
1,action_crops_kfold/images/001060_1.jpg,0,0,1
1,action_crops_kfold/images/000794_3.jpg,1,1,1
1,action_crops_kfold/images/000203_3.jpg,1,1,1
1,action_crops_kfold/images/000164_1.jpg,2,2,1
1,action_crops_kfold/images/001075_0.jpg,1,1,1
1,action_crops_kfold/images/001100_0.jpg,1,1,1
1,action_crops_kfold/images/000455_2.jpg,0,0,1
1,action_crops_kfold/images/000391_0.jpg,0,0,1
1,action_crops_kfold/images/000070_0.jpg,1,1,1
1,action_crops_kfold/images/000480_0.jpg,3,3,1
1,action_crops_kfold/images/000544_1.jpg,0,0,1
1,action_crops_kfold/images/000610_1.jpg,2,2,1
1,action_crops_kfold/images/000766_2.jpg,1,1,1
1,action_crops_kfold/images/000528_3.jpg,0,0,1
1,action_crops_kfold/images/000270_2.jpg,0,0,1
1,action_crops_kfold/images/000683_1.jpg,0,0,1
1,action_crops_kfold/images/000130_3.jpg,3,0,0
1,action_crops_kfold/images/000640_0.jpg,2,2,1
1,action_crops_kfold/images/000265_5.jpg,0,0,1
1,action_crops_kfold/images/000602_1.jpg,0,0,1
1,action_crops_kfold/images/001118_0.jpg,0,0,1
1,action_crops_kfold/images/000812_0.jpg,2,2,1
1,action_crops_kfold/images/000225_2.jpg,0,0,1
1,action_crops_kfold/images/000347_3.jpg,0,0,1
1,action_crops_kfold/images/000375_5.jpg,0,0,1
1,action_crops_kfold/images/001074_4.jpg,0,0,1
1,action_crops_kfold/images/000107_2.jpg,0,0,1
1,action_crops_kfold/images/000762_0.jpg,0,0,1
1,action_crops_kfold/images/000577_0.jpg,0,0,1
1,action_crops_kfold/images/001099_1.jpg,0,0,1
1,action_crops_kfold/images/000114_4.jpg,0,3,0
1,action_crops_kfold/images/000095_0.jpg,3,3,1
1,action_crops_kfold/images/000398_3.jpg,0,0,1
1,action_crops_kfold/images/000294_0.jpg,2,2,1
1,action_crops_kfold/images/000379_2.jpg,0,0,1
1,action_crops_kfold/images/000341_2.jpg,3,3,1
1,action_crops_kfold/images/000314_4.jpg,0,0,1
1,action_crops_kfold/images/000971_1.jpg,1,1,1
1,action_crops_kfold/images/001049_0.jpg,1,1,1
1,action_crops_kfold/images/001022_0.jpg,1,1,1
1,action_crops_kfold/images/000822_0.jpg,2,2,1
1,action_crops_kfold/images/000162_3.jpg,1,1,1
1,action_crops_kfold/images/000246_0.jpg,0,0,1
1,action_crops_kfold/images/000211_0.jpg,0,0,1
1,action_crops_kfold/images/000976_0.jpg,1,1,1
1,action_crops_kfold/images/000352_0.jpg,0,0,1
1,action_crops_kfold/images/000534_1.jpg,0,0,1
1,action_crops_kfold/images/001025_0.jpg,1,1,1
1,action_crops_kfold/images/000513_0.jpg,3,3,1
1,action_crops_kfold/images/000939_0.jpg,0,0,1
1,action_crops_kfold/images/000953_1.jpg,0,0,1
1,action_crops_kfold/images/000265_6.jpg,0,0,1
1,action_crops_kfold/images/000578_1.jpg,0,0,1
1,action_crops_kfold/images/000414_4.jpg,0,0,1
1,action_crops_kfold/images/000814_1.jpg,2,2,1
1,action_crops_kfold/images/000348_2.jpg,0,0,1
1,action_crops_kfold/images/001135_4.jpg,1,1,1
1,action_crops_kfold/images/000503_3.jpg,0,0,1
1,action_crops_kfold/images/000297_0.jpg,2,2,1
1,action_crops_kfold/images/000231_3.jpg,0,1,0
1,action_crops_kfold/images/000607_0.jpg,2,2,1
1,action_crops_kfold/images/000631_0.jpg,0,0,1
1,action_crops_kfold/images/000340_1.jpg,0,0,1
1,action_crops_kfold/images/000191_3.jpg,0,0,1
1,action_crops_kfold/images/000073_2.jpg,3,0,0
1,action_crops_kfold/images/000194_0.jpg,1,1,1
1,action_crops_kfold/images/000146_1.jpg,0,0,1
1,action_crops_kfold/images/000561_0.jpg,0,0,1
1,action_crops_kfold/images/001100_4.jpg,1,1,1
1,action_crops_kfold/images/000094_0.jpg,0,0,1
1,action_crops_kfold/images/000053_2.jpg,0,1,0
1,action_crops_kfold/images/000431_0.jpg,0,0,1
1,action_crops_kfold/images/000783_0.jpg,2,2,1
1,action_crops_kfold/images/000600_0.jpg,1,1,1
1,action_crops_kfold/images/000113_2.jpg,0,3,0
1,action_crops_kfold/images/000796_0.jpg,1,1,1
1,action_crops_kfold/images/000652_4.jpg,2,2,1
1,action_crops_kfold/images/000641_1.jpg,1,1,1
1,action_crops_kfold/images/000302_3.jpg,0,0,1
1,action_crops_kfold/images/000863_2.jpg,0,0,1
1,action_crops_kfold/images/000670_2.jpg,0,0,1
1,action_crops_kfold/images/001008_0.jpg,1,1,1
1,action_crops_kfold/images/000221_4.jpg,0,0,1
1,action_crops_kfold/images/001067_0.jpg,1,1,1
1,action_crops_kfold/images/000601_4.jpg,2,2,1
1,action_crops_kfold/images/000563_0.jpg,3,3,1
1,action_crops_kfold/images/000734_3.jpg,1,1,1
1,action_crops_kfold/images/000272_5.jpg,1,1,1
1,action_crops_kfold/images/000465_3.jpg,0,0,1
1,action_crops_kfold/images/000122_2.jpg,3,3,1
1,action_crops_kfold/images/000667_0.jpg,2,2,1
1,action_crops_kfold/images/000491_1.jpg,0,0,1
1,action_crops_kfold/images/000015_0.jpg,3,3,1
1,action_crops_kfold/images/001083_2.jpg,1,1,1
1,action_crops_kfold/images/000338_3.jpg,0,0,1
1,action_crops_kfold/images/000833_1.jpg,2,2,1
1,action_crops_kfold/images/001043_0.jpg,0,0,1
1,action_crops_kfold/images/000404_2.jpg,0,0,1
1,action_crops_kfold/images/000560_1.jpg,0,0,1
1,action_crops_kfold/images/000517_1.jpg,0,0,1
1,action_crops_kfold/images/001023_2.jpg,1,1,1
1,action_crops_kfold/images/000173_1.jpg,1,1,1
1,action_crops_kfold/images/000010_4.jpg,0,0,1
1,action_crops_kfold/images/000514_2.jpg,0,0,1
1,action_crops_kfold/images/000136_2.jpg,1,1,1
1,action_crops_kfold/images/000266_3.jpg,0,0,1
1,action_crops_kfold/images/001036_1.jpg,0,1,0
1,action_crops_kfold/images/001139_0.jpg,0,0,1
1,action_crops_kfold/images/000245_6.jpg,0,0,1
1,action_crops_kfold/images/000932_1.jpg,1,1,1
1,action_crops_kfold/images/000234_1.jpg,1,1,1
1,action_crops_kfold/images/001132_1.jpg,1,1,1
1,action_crops_kfold/images/001010_1.jpg,0,0,1
1,action_crops_kfold/images/000136_1.jpg,1,1,1
1,action_crops_kfold/images/000962_1.jpg,1,1,1
1,action_crops_kfold/images/000183_2.jpg,1,1,1
1,action_crops_kfold/images/000752_0.jpg,0,0,1
1,action_crops_kfold/images/000946_2.jpg,1,1,1
1,action_crops_kfold/images/000780_1.jpg,0,0,1
1,action_crops_kfold/images/000458_2.jpg,0,0,1
1,action_crops_kfold/images/000926_0.jpg,0,0,1
1,action_crops_kfold/images/000657_0.jpg,2,2,1
1,action_crops_kfold/images/000289_1.jpg,0,0,1
